ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,note_classif.label,note_indicator.label,note_source.label
Slovakia,Average monthly earnings of employees by sex and economic activity,ES - Annual Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,1140.89,,Currency: SVK - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,
Slovakia,Average monthly earnings of employees by sex and economic activity,ES - Annual Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,1211.24,,Currency: SVK - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Slovakia,Average monthly earnings of employees by sex and economic activity,ES - Annual Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,1281.34,,Currency: SVK - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Slovakia,Average monthly earnings of employees by sex and economic activity,ES - Annual Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,1106.18,,Currency: SVK - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Slovakia,Average monthly earnings of employees by sex and economic activity,ES - Annual Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,1155.61,,Currency: SVK - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,
Slovakia,Average monthly earnings of employees by sex and economic activity,ES - Annual Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,1244.33,,Currency: SVK - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,
Slovakia,Average monthly earnings of employees by sex and economic activity,ES - Annual Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,1387.95,,Currency: SVK - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,
Slovakia,Average monthly earnings of employees by sex and economic activity,ES - Annual Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,1412.78,,Currency: SVK - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Slovenia,Average monthly earnings of employees by sex and economic activity,HIES - EU Statistics on Income and Living Conditions,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,2522.04,,Currency: SVN - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Slovenia,Average monthly earnings of employees by sex and economic activity,HIES - EU Statistics on Income and Living Conditions,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,2624.62,,Currency: SVN - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Slovenia,Average monthly earnings of employees by sex and economic activity,HIES - EU Statistics on Income and Living Conditions,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,2621.78,,Currency: SVN - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Slovenia,Average monthly earnings of employees by sex and economic activity,ADM - Structure of Earnings Records,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,2202.07,,Currency: SVN - Euro (EUR) | Job coverage: All jobs held with same employer | Working time arrangement coverage: Full-time workers,
Slovenia,Average monthly earnings of employees by sex and economic activity,ADM - Structure of Earnings Records,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,1832.92,,Currency: SVN - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Slovenia,Average monthly earnings of employees by sex and economic activity,ADM - Structure of Earnings Records,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,1866.24,,Currency: SVN - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Slovenia,Average monthly earnings of employees by sex and economic activity,ADM - Structure of Earnings Records,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,1945.31,,Currency: SVN - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Slovenia,Average monthly earnings of employees by sex and economic activity,ADM - Structure of Earnings Records,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,2099.74,,Currency: SVN - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Slovenia,Average monthly earnings of employees by sex and economic activity,ADM - Structure of Earnings Records,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,2072.15,,Currency: SVN - Euro (EUR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Sweden,Average monthly earnings of employees by sex and economic activity,HIES - EU Statistics on Income and Living Conditions,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,389.06,,Currency: SWE - Swedish krona (SEK),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Sweden,Average monthly earnings of employees by sex and economic activity,HIES - EU Statistics on Income and Living Conditions,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,481.9,,Currency: SWE - Swedish krona (SEK),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Sweden,Average monthly earnings of employees by sex and economic activity,HIES - EU Statistics on Income and Living Conditions,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,516.14,,Currency: SWE - Swedish krona (SEK),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Sweden,Average monthly earnings of employees by sex and economic activity,HIES - EU Statistics on Income and Living Conditions,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,571.02,,Currency: SWE - Swedish krona (SEK),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Sweden,Average monthly earnings of employees by sex and economic activity,ES - Salary Structure Statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,3793.79,,Currency: SWE - Swedish krona (SEK) | Working time arrangement coverage: Full-time equivalents,"Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Sweden,Average monthly earnings of employees by sex and economic activity,ES - Salary Structure Statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,3830.88,,Currency: SWE - Swedish krona (SEK) | Working time arrangement coverage: Full-time equivalents,"Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Sweden,Average monthly earnings of employees by sex and economic activity,ES - Salary Structure Statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,3942.05,,Currency: SWE - Swedish krona (SEK) | Working time arrangement coverage: Full-time equivalents,"Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Sweden,Average monthly earnings of employees by sex and economic activity,ES - Salary Structure Statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,3980.43,,Currency: SWE - Swedish krona (SEK) | Working time arrangement coverage: Full-time equivalents,"Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Sweden,Average monthly earnings of employees by sex and economic activity,ES - Salary Structure Statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,3732.15,,Currency: SWE - Swedish krona (SEK) | Working time arrangement coverage: Full-time equivalents,"Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Sweden,Average monthly earnings of employees by sex and economic activity,ES - Salary Structure Statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,3919.52,,Currency: SWE - Swedish krona (SEK) | Working time arrangement coverage: Full-time equivalents,"Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Eswatini,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,310.91,,Currency: SWZ - Lilangeni (SZL),Repository: ILO-STATISTICS - Micro data processing
Seychelles,Average monthly earnings of employees by sex and economic activity,ADM-IR - Records of the Treasury Department and Seychelles Revenue Commission,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,578.98,,Currency: SYC - Seychellois rupee (SCR) | Working time arrangement coverage: Full-time and part time workers,
Seychelles,Average monthly earnings of employees by sex and economic activity,ADM-IR - Records of the Treasury Department and Seychelles Revenue Commission,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,640.33,,Currency: SYC - Seychellois rupee (SCR) | Working time arrangement coverage: Full-time and part time workers,
Seychelles,Average monthly earnings of employees by sex and economic activity,ADM-IR - Records of the Treasury Department and Seychelles Revenue Commission,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,636.46,,Currency: SYC - Seychellois rupee (SCR) | Working time arrangement coverage: Full-time and part time workers,
Seychelles,Average monthly earnings of employees by sex and economic activity,ADM-IR - Records of the Treasury Department and Seychelles Revenue Commission,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,955.94,,Currency: SYC - Seychellois rupee (SCR) | Value type: Real values | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter
Seychelles,Average monthly earnings of employees by sex and economic activity,ADM-IR - Records of the Treasury Department and Seychelles Revenue Commission,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,1049.84,,Currency: SYC - Seychellois rupee (SCR) | Value type: Real values | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter
Syrian Arab Republic,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,1010.6,,Currency: SYR - Syrian pound (SYP) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Reference group coverage: Salaried employed / white collar / office workers
Chad,Average monthly earnings of employees by sex and economic activity,HIES - Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,219.16,,Currency: TCD - Central African CFA franc (XAF),Repository: ILO-STATISTICS - Micro data processing
Togo,Average monthly earnings of employees by sex and economic activity,LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,153.76,,Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Togo,Average monthly earnings of employees by sex and economic activity,HIES - Questionnaire des Indicateurs de Base du Bien-être,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,241.41,,Currency: TGO - West African CFA franc (XOF) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Togo,Average monthly earnings of employees by sex and economic activity,HIES - Questionnaire des Indicateurs de Base du Bien-être,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,257.91,,Currency: TGO - West African CFA franc (XOF),Repository: ILO-STATISTICS - Micro data processing
Thailand,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,339.11,,Currency: THA - Baht (THB) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Thailand,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,359.81,,Currency: THA - Baht (THB) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,
Thailand,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,437.78,,Currency: THA - Baht (THB),Repository: ILO-STATISTICS - Micro data processing
Thailand,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,324.3,,Currency: THA - Baht (THB),Repository: ILO-STATISTICS - Micro data processing
Thailand,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,461.86,,Currency: THA - Baht (THB),Repository: ILO-STATISTICS - Micro data processing
Thailand,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,487.26,,Currency: THA - Baht (THB),Repository: ILO-STATISTICS - Micro data processing
Thailand,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,490.27,,Currency: THA - Baht (THB),Repository: ILO-STATISTICS - Micro data processing
Thailand,Average monthly earnings of employees by sex and economic activity,ES - Business trade and service Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,382.81,,Currency: THA - Baht (THB) | Central tendency measure: Weighted mean | Accounting concept: Net | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas"
Tajikistan,Average monthly earnings of employees by sex and economic activity,EC - Labour reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,80.93,,Currency: TJK - Somoni (TJS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: CIS-STAT
Tajikistan,Average monthly earnings of employees by sex and economic activity,EC - Labour reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,95.9,,Currency: TJK - Somoni (TJS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: CIS-STAT
Tajikistan,Average monthly earnings of employees by sex and economic activity,EC - Labour reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,117.21,,Currency: TJK - Somoni (TJS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: CIS-STAT
Tajikistan,Average monthly earnings of employees by sex and economic activity,EC - Labour reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,145.88,,Currency: TJK - Somoni (TJS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: CIS-STAT
Tajikistan,Average monthly earnings of employees by sex and economic activity,EC - Labour reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,165.32,,Currency: TJK - Somoni (TJS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: CIS-STAT
Tajikistan,Average monthly earnings of employees by sex and economic activity,EC - Labour reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,142.62,,Currency: TJK - Somoni (TJS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: CIS-STAT
Tajikistan,Average monthly earnings of employees by sex and economic activity,EC - Labour reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,122.77,,Currency: TJK - Somoni (TJS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: CIS-STAT
Tajikistan,Average monthly earnings of employees by sex and economic activity,EC - Labour reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,133.81,,Currency: TJK - Somoni (TJS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: CIS-STAT
Tajikistan,Average monthly earnings of employees by sex and economic activity,EC - Labour reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,135.17,,Currency: TJK - Somoni (TJS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: CIS-STAT
Tajikistan,Average monthly earnings of employees by sex and economic activity,EC - Labour reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,140.13,,Currency: TJK - Somoni (TJS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Repository: CIS-STAT
Timor-Leste,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,174.29,,Currency: TLS - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Timor-Leste,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,412.77,,Currency: TLS - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Timor-Leste,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,324.05,,Currency: TLS - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Tonga,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,596.63,,Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Average monthly earnings of employees by sex and economic activity,LFS - Continuous Sample Survey of the Population,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,754.73,,Currency: TTO - Trinidad and Tobago dollar (TTD),Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Average monthly earnings of employees by sex and economic activity,LFS - Continuous Sample Survey of the Population,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,774.66,,Currency: TTO - Trinidad and Tobago dollar (TTD),Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Average monthly earnings of employees by sex and economic activity,LFS - Continuous Sample Survey of the Population,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,797.59,,Currency: TTO - Trinidad and Tobago dollar (TTD),Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Average monthly earnings of employees by sex and economic activity,LFS - Continuous Sample Survey of the Population,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,847.9,,Currency: TTO - Trinidad and Tobago dollar (TTD),Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Average monthly earnings of employees by sex and economic activity,LFS - Continuous Sample Survey of the Population,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,871.93,,Currency: TTO - Trinidad and Tobago dollar (TTD),Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,Average monthly earnings of employees by sex and economic activity,LFS - Continuous Sample Survey of the Population,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,863.46,,Currency: TTO - Trinidad and Tobago dollar (TTD),Repository: ILO-STATISTICS - Micro data processing
Türkiye,Average monthly earnings of employees by sex and economic activity,LFS - Household Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,683.12,,Currency: TUR - Turkish lira (TRY),Repository: ILO-STATISTICS - Micro data processing
Türkiye,Average monthly earnings of employees by sex and economic activity,LFS - Household Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,716.19,,Currency: TUR - Turkish lira (TRY),Repository: ILO-STATISTICS - Micro data processing
Türkiye,Average monthly earnings of employees by sex and economic activity,LFS - Household Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,740.83,,Currency: TUR - Turkish lira (TRY),Repository: ILO-STATISTICS - Micro data processing
Türkiye,Average monthly earnings of employees by sex and economic activity,LFS - Household Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,619.11,,Currency: TUR - Turkish lira (TRY),Repository: ILO-STATISTICS - Micro data processing
Türkiye,Average monthly earnings of employees by sex and economic activity,LFS - Household Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,653.35,,Currency: TUR - Turkish lira (TRY),Repository: ILO-STATISTICS - Micro data processing
Türkiye,Average monthly earnings of employees by sex and economic activity,LFS - Household Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,587.13,,Currency: TUR - Turkish lira (TRY),Repository: ILO-STATISTICS - Micro data processing
Türkiye,Average monthly earnings of employees by sex and economic activity,ES - Structure of Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,820.15,,Currency: TUR - Turkish lira (TRY) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Türkiye,Average monthly earnings of employees by sex and economic activity,ADM-IR - Social Insurance Institution reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,734.3,,Currency: TUR - Turkish lira (TRY) | Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Türkiye,Average monthly earnings of employees by sex and economic activity,ADM-IR - Social Insurance Institution reports,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,706.53,,Currency: TUR - Turkish lira (TRY) | Central tendency measure: Weighted mean | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
"Tanzania, United Republic of",Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,184.08,,Currency: TZA - Tanzanian shilling (TZS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Data reference period: June | Establishment size coverage: All establishments with at least 50 employees and a sample of those with less than 50 employees
"Tanzania, United Republic of",Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,185.67,,Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",Average monthly earnings of employees by sex and economic activity,ES - Employment and Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,236.66,,Currency: TZA - Tanzanian shilling (TZS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Data reference period: June | Establishment size coverage: All establishments with at least 50 employees and a sample of those with less than 50 employees
"Tanzania, United Republic of",Average monthly earnings of employees by sex and economic activity,ES - Employment and Earnings Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,226.93,,Currency: TZA - Tanzanian shilling (TZS) | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Data reference period: June | Establishment size coverage: All establishments with at least 50 employees and a sample of those with less than 50 employees
Uganda,Average monthly earnings of employees by sex and economic activity,LFS - National Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,106.03,,Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Uganda,Average monthly earnings of employees by sex and economic activity,LFS - National Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,56.77,,Currency: UGA - Ugandan shilling (UGX) | Central tendency measure: Median | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,282.14,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Establishment size coverage: All establishments with at least 10 employees
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,330.46,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Establishment size coverage: All establishments with at least 10 employees
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,378.67,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked,Establishment size coverage: All establishments with at least 10 employees
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,408.48,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Establishment size coverage: All establishments with at least 10 employees
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,292.77,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Establishment size coverage: All establishments with at least 10 employees"
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,192.04,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Establishment size coverage: All establishments with at least 10 employees"
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,202.85,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Establishment size coverage: All establishments with at least 10 employees
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,267.1,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Establishment size coverage: All establishments with at least 10 employees"
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,325.91,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,406.14,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Establishment size coverage: All establishments with at least 10 employees"
